# C initSynchTables dump: F(x) and Ga(x)
# SYNCH_N_X=2000  SYNCH_X_MIN=1.0e-05  SYNCH_X_MAX=5.0e+01
# Columns: i  x  F(x)  Ga(x)
       i               x            F(x)           Ga(x)
    1505    1.105342e+00    6.052083e-01    8.904045e-01
    1506    1.113904e+00    6.015297e-01    8.851060e-01
    1507    1.122533e+00    5.978353e-01    8.797834e-01
    1508    1.131228e+00    5.941256e-01    8.744422e-01
    1509    1.139991e+00    5.904008e-01    8.690872e-01
    1510    1.148821e+00    5.866612e-01    8.637105e-01
    1511    1.157720e+00    5.829069e-01    8.583176e-01
    1512    1.166688e+00    5.791384e-01    8.529094e-01
    1513    1.175726e+00    5.753560e-01    8.474813e-01
    1514    1.184833e+00    5.715598e-01    8.420352e-01
    1515    1.194011e+00    5.677502e-01    8.365780e-01
    1516    1.203260e+00    5.639276e-01    8.311004e-01
    1517    1.212581e+00    5.600922e-01    8.256100e-01
    1518    1.221973e+00    5.562443e-01    8.201025e-01
    1519    1.231439e+00    5.523842e-01    8.145806e-01
    1520    1.240978e+00    5.485123e-01    8.090443e-01
    1521    1.250591e+00    5.446289e-01    8.034937e-01
    1522    1.260278e+00    5.407343e-01    7.979282e-01
    1523    1.270040e+00    5.368288e-01    7.923487e-01
    1524    1.279878e+00    5.329129e-01    7.867595e-01
    1525    1.289793e+00    5.289867e-01    7.811473e-01
    1526    1.299784e+00    5.250507e-01    7.755382e-01
    1527    1.309852e+00    5.211053e-01    7.699077e-01
    1528    1.319998e+00    5.171507e-01    7.642709e-01
    1529    1.330223e+00    5.131873e-01    7.586158e-01
    1530    1.340527e+00    5.092155e-01    7.529543e-01
    1531    1.350911e+00    5.052356e-01    7.472810e-01
    1532    1.361376e+00    5.012481e-01    7.415984e-01
    1533    1.371921e+00    4.972533e-01    7.359072e-01
    1534    1.382548e+00    4.932515e-01    7.302059e-01
    1535    1.393258e+00    4.892431e-01    7.244940e-01
    1536    1.404050e+00    4.852286e-01    7.187751e-01
    1537    1.414926e+00    4.812083e-01    7.130502e-01
    1538    1.425887e+00    4.771826e-01    7.073165e-01
    1539    1.436932e+00    4.731518e-01    7.015736e-01
    1540    1.448062e+00    4.691165e-01    6.958310e-01
    1541    1.459279e+00    4.650769e-01    6.900724e-01
    1542    1.470583e+00    4.610335e-01    6.843172e-01
    1543    1.481975e+00    4.569867e-01    6.785534e-01
    1544    1.493454e+00    4.529369e-01    6.727852e-01
    1545    1.505023e+00    4.488845e-01    6.670107e-01
    1546    1.516681e+00    4.448299e-01    6.612366e-01
    1547    1.528430e+00    4.407735e-01    6.554584e-01
    1548    1.540269e+00    4.367158e-01    6.496773e-01
    1549    1.552200e+00    4.326572e-01    6.438937e-01
    1550    1.564224e+00    4.285981e-01    6.381105e-01
    1551    1.576341e+00    4.245389e-01    6.323225e-01
    1552    1.588551e+00    4.204800e-01    6.265363e-01
    1553    1.600856e+00    4.164219e-01    6.207524e-01
    1554    1.613257e+00    4.123650e-01    6.149654e-01
    1555    1.625754e+00    4.083098e-01    6.091799e-01
    1556    1.638347e+00    4.042567e-01    6.033965e-01
    1557    1.651038e+00    4.002060e-01    5.976169e-01
    1558    1.663827e+00    3.961584e-01    5.918375e-01
    1559    1.676715e+00    3.921141e-01    5.860637e-01
    1560    1.689704e+00    3.880736e-01    5.802925e-01
    1561    1.702792e+00    3.840375e-01    5.745322e-01
    1562    1.715982e+00    3.800060e-01    5.687628e-01
    1563    1.729275e+00    3.759798e-01    5.630073e-01
    1564    1.742670e+00    3.719591e-01    5.572604e-01
    1565    1.756169e+00    3.679445e-01    5.515151e-01
    1566    1.769773e+00    3.639364e-01    5.457778e-01
    1567    1.783482e+00    3.599353e-01    5.400502e-01
    1568    1.797297e+00    3.559416e-01    5.343294e-01
    1569    1.811219e+00    3.519557e-01    5.286179e-01
    1570    1.825249e+00    3.479781e-01    5.229162e-01
    1571    1.839388e+00    3.440092e-01    5.172258e-01
    1572    1.853636e+00    3.400496e-01    5.115444e-01
    1573    1.867995e+00    3.360996e-01    5.058776e-01
    1574    1.882464e+00    3.321596e-01    5.002176e-01
    1575    1.897046e+00    3.282302e-01    4.945726e-01
    1576    1.911741e+00    3.243118e-01    4.889397e-01
    1577    1.926550e+00    3.204048e-01    4.833215e-01
    1578    1.941473e+00    3.165096e-01    4.777166e-01
    1579    1.956512e+00    3.126268e-01    4.721275e-01
    1580    1.971668e+00    3.087567e-01    4.665529e-01
    1581    1.986941e+00    3.048997e-01    4.609945e-01
    1582    2.002332e+00    3.010564e-01    4.554530e-01
    1583    2.017842e+00    2.972272e-01    4.499278e-01
    1584    2.033473e+00    2.934124e-01    4.444255e-01
    1585    2.049224e+00    2.896125e-01    4.389329e-01
    1586    2.065098e+00    2.858280e-01    4.334625e-01
    1587    2.081095e+00    2.820593e-01    4.280197e-01
    1588    2.097215e+00    2.783067e-01    4.225821e-01
    1589    2.113461e+00    2.745708e-01    4.171731e-01
    1590    2.129832e+00    2.708519e-01    4.117848e-01
    1591    2.146330e+00    2.671504e-01    4.064198e-01
    1592    2.162956e+00    2.634668e-01    4.010720e-01
    1593    2.179710e+00    2.598014e-01    3.957526e-01
    1594    2.196595e+00    2.561547e-01    3.904569e-01
    1595    2.213610e+00    2.525271e-01    3.851816e-01
    1596    2.230757e+00    2.489189e-01    3.799327e-01
    1597    2.248037e+00    2.453306e-01    3.747067e-01
    1598    2.265451e+00    2.417625e-01    3.695091e-01
    1599    2.282999e+00    2.382150e-01    3.643396e-01
    1600    2.300684e+00    2.346885e-01    3.591943e-01
    1601    2.318505e+00    2.311834e-01    3.540759e-01
    1602    2.336465e+00    2.277000e-01    3.489872e-01
    1603    2.354564e+00    2.242387e-01    3.439224e-01
    1604    2.372802e+00    2.207999e-01    3.388926e-01
    1605    2.391183e+00    2.173839e-01    3.338912e-01
    1606    2.409705e+00    2.139910e-01    3.289183e-01
    1607    2.428371e+00    2.106217e-01    3.239766e-01
    1608    2.447182e+00    2.072762e-01    3.190642e-01
    1609    2.466138e+00    2.039548e-01    3.141849e-01
    1610    2.485241e+00    2.006579e-01    3.093352e-01
    1611    2.504492e+00    1.973859e-01    3.045215e-01
    1612    2.523893e+00    1.941389e-01    2.997393e-01
    1613    2.543443e+00    1.909174e-01    2.949908e-01
    1614    2.563145e+00    1.877215e-01    2.902749e-01
    1615    2.583000e+00    1.845517e-01    2.855961e-01
    1616    2.603008e+00    1.814082e-01    2.809495e-01
    1617    2.623171e+00    1.782912e-01    2.763384e-01
    1618    2.643491e+00    1.752010e-01    2.717653e-01
    1619    2.663968e+00    1.721380e-01    2.672250e-01
    1620    2.684603e+00    1.691023e-01    2.627221e-01
    1621    2.705399e+00    1.660942e-01    2.582561e-01
    1622    2.726355e+00    1.631139e-01    2.538281e-01
    1623    2.747474e+00    1.601617e-01    2.494374e-01
    1624    2.768757e+00    1.572378e-01    2.450863e-01
    1625    2.790204e+00    1.543424e-01    2.407707e-01
    1626    2.811817e+00    1.514756e-01    2.364951e-01
    1627    2.833598e+00    1.486378e-01    2.322588e-01
    1628    2.855548e+00    1.458291e-01    2.280617e-01
    1629    2.877667e+00    1.430497e-01    2.239050e-01
    1630    2.899958e+00    1.402997e-01    2.197871e-01
    1631    2.922422e+00    1.375793e-01    2.157113e-01
    1632    2.945059e+00    1.348887e-01    2.116733e-01
    1633    2.967872e+00    1.322280e-01    2.076788e-01
    1634    2.990862e+00    1.295974e-01    2.037253e-01
    1635    3.014030e+00    1.269970e-01    1.998105e-01
    1636    3.037377e+00    1.244268e-01    1.959424e-01
    1637    3.060905e+00    1.218871e-01    1.921136e-01
    1638    3.084615e+00    1.193779e-01    1.883257e-01
    1639    3.108509e+00    1.168993e-01    1.845808e-01
    1640    3.132589e+00    1.144514e-01    1.808793e-01
    1641    3.156854e+00    1.120343e-01    1.772171e-01
    1642    3.181308e+00    1.096480e-01    1.736033e-01
    1643    3.205951e+00    1.072927e-01    1.700301e-01
    1644    3.230785e+00    1.049682e-01    1.664996e-01
    1645    3.255811e+00    1.026748e-01    1.630137e-01
    1646    3.281031e+00    1.004123e-01    1.595694e-01
    1647    3.306446e+00    9.818094e-02    1.561696e-01
    1648    3.332059e+00    9.598058e-02    1.528140e-01
    1649    3.357869e+00    9.381126e-02    1.495017e-01
    1650    3.383880e+00    9.167298e-02    1.462330e-01
    1651    3.410092e+00    8.956571e-02    1.430083e-01
    1652    3.436507e+00    8.748944e-02    1.398274e-01
    1653    3.463127e+00    8.544414e-02    1.366905e-01
    1654    3.489953e+00    8.342974e-02    1.335977e-01
    1655    3.516987e+00    8.144621e-02    1.305485e-01
    1656    3.544230e+00    7.949348e-02    1.275433e-01
    1657    3.571684e+00    7.757149e-02    1.245819e-01
    1658    3.599351e+00    7.568014e-02    1.216649e-01
    1659    3.627233e+00    7.381936e-02    1.187917e-01
    1660    3.655330e+00    7.198904e-02    1.159623e-01
    1661    3.683645e+00    7.018908e-02    1.131762e-01
    1662    3.712179e+00    6.841937e-02    1.104343e-01
    1663    3.740934e+00    6.667978e-02    1.077352e-01
    1664    3.769912e+00    6.497018e-02    1.050799e-01
    1665    3.799114e+00    6.329044e-02    1.024677e-01
    1666    3.828543e+00    6.164041e-02    9.989914e-02
    1667    3.858200e+00    6.001993e-02    9.737295e-02
    1668    3.888086e+00    5.842884e-02    9.489001e-02
    1669    3.918204e+00    5.686696e-02    9.245101e-02
    1670    3.948555e+00    5.533413e-02    9.005166e-02
    1671    3.979141e+00    5.383015e-02    8.769602e-02
    1672    4.009964e+00    5.235483e-02    8.538250e-02
    1673    4.041026e+00    5.090798e-02    8.311119e-02
    1674    4.072329e+00    4.948938e-02    8.088086e-02
    1675    4.103874e+00    4.809882e-02    7.869217e-02
    1676    4.135663e+00    4.673607e-02    7.654477e-02
    1677    4.167699e+00    4.540092e-02    7.443800e-02
    1678    4.199982e+00    4.409313e-02    7.237195e-02
    1679    4.232516e+00    4.281245e-02    7.034628e-02
    1680    4.265302e+00    4.155865e-02    6.836053e-02
    1681    4.298342e+00    4.033146e-02    6.641461e-02
    1682    4.331637e+00    3.913064e-02    6.450787e-02
    1683    4.365191e+00    3.795591e-02    6.264139e-02
    1684    4.399005e+00    3.680701e-02    6.081160e-02
    1685    4.433080e+00    3.568367e-02    5.902116e-02
    1686    4.467420e+00    3.458561e-02    5.726896e-02
    1687    4.502025e+00    3.351254e-02    5.555414e-02
    1688    4.536898e+00    3.246417e-02    5.387822e-02
    1689    4.572042e+00    3.144021e-02    5.223627e-02
    1690    4.607458e+00    3.044038e-02    5.063244e-02
    1691    4.643148e+00    2.946435e-02    4.906485e-02
    1692    4.679115e+00    2.851184e-02    4.753291e-02
    1693    4.715360e+00    2.758253e-02    4.603629e-02
    1694    4.751886e+00    2.667612e-02    4.457386e-02
    1695    4.788695e+00    2.579228e-02    4.314754e-02
    1696    4.825789e+00    2.493071e-02    4.175457e-02
    1697    4.863171e+00    2.409107e-02    4.039470e-02
    1698    4.900842e+00    2.327306e-02    3.906913e-02
    1699    4.938804e+00    2.247633e-02    3.777585e-02
    1700    4.977061e+00    2.170058e-02    3.651482e-02
    1701    5.015615e+00    2.094546e-02    3.528560e-02
    1702    5.054466e+00    2.021066e-02    3.408823e-02
    1703    5.093619e+00    1.949583e-02    3.292162e-02
    1704    5.133075e+00    1.880065e-02    3.178551e-02
    1705    5.172837e+00    1.812477e-02    3.067949e-02
    1706    5.212907e+00    1.746787e-02    2.960301e-02
    1707    5.253287e+00    1.682962e-02    2.855630e-02
    1708    5.293980e+00    1.620967e-02    2.753698e-02
    1709    5.334988e+00    1.560769e-02    2.654644e-02
    1710    5.376314e+00    1.502334e-02    2.558342e-02
    1711    5.417960e+00    1.445629e-02    2.464791e-02
    1712    5.459928e+00    1.390620e-02    2.373908e-02
    1713    5.502222e+00    1.337275e-02    2.285646e-02
    1714    5.544843e+00    1.285558e-02    2.199956e-02
    1715    5.587794e+00    1.235438e-02    2.116801e-02
    1716    5.631078e+00    1.186881e-02    2.036119e-02
    1717    5.674698e+00    1.139855e-02    1.957860e-02
    1718    5.718655e+00    1.094325e-02    1.882014e-02
    1719    5.762953e+00    1.050259e-02    1.808510e-02
    1720    5.807593e+00    1.007626e-02    1.737266e-02
    1721    5.852580e+00    9.663922e-03    1.668285e-02
    1722    5.897915e+00    9.265258e-03    1.601464e-02
    1723    5.943601e+00    8.879951e-03    1.536764e-02
    1724    5.989642e+00    8.507684e-03    1.474240e-02
    1725    6.036039e+00    8.148144e-03    1.413736e-02
    1726    6.082795e+00    7.801019e-03    1.355237e-02
    1727    6.129913e+00    7.466002e-03    1.298672e-02
    1728    6.177397e+00    7.142789e-03    1.244037e-02
    1729    6.225248e+00    6.831076e-03    1.191288e-02
    1730    6.273470e+00    6.530567e-03    1.140360e-02
    1731    6.322065e+00    6.240967e-03    1.091216e-02
    1732    6.371037e+00    5.961983e-03    1.043794e-02
    1733    6.420388e+00    5.693328e-03    9.980534e-03
    1734    6.470122e+00    5.434719e-03    9.539641e-03
    1735    6.520240e+00    5.185875e-03    9.115073e-03
    1736    6.570747e+00    4.946520e-03    8.705479e-03
    1737    6.621646e+00    4.716382e-03    8.311324e-03
    1738    6.672938e+00    4.495193e-03    7.932056e-03
    1739    6.724628e+00    4.282688e-03    7.567085e-03
    1740    6.776718e+00    4.078609e-03    7.216065e-03
    1741    6.829212e+00    3.882700e-03    6.878597e-03
    1742    6.882112e+00    3.694710e-03    6.554279e-03
    1743    6.935422e+00    3.514393e-03    6.242756e-03
    1744    6.989145e+00    3.341506e-03    5.943612e-03
    1745    7.043284e+00    3.175812e-03    5.656488e-03
    1746    7.097843e+00    3.017077e-03    5.381005e-03
    1747    7.152824e+00    2.865075e-03    5.116815e-03
    1748    7.208231e+00    2.719580e-03    4.863577e-03
    1749    7.264067e+00    2.580374e-03    4.620868e-03
    1750    7.320336e+00    2.447243e-03    4.388473e-03
    1751    7.377041e+00    2.319975e-03    4.165898e-03
    1752    7.434185e+00    2.198367e-03    3.952932e-03
    1753    7.491771e+00    2.082218e-03    3.749273e-03
    1754    7.549804e+00    1.971332e-03    3.554445e-03
    1755    7.608286e+00    1.865518e-03    3.368293e-03
    1756    7.667221e+00    1.764589e-03    3.190456e-03
    1757    7.726613e+00    1.668364e-03    3.020665e-03
    1758    7.786464e+00    1.576665e-03    2.858612e-03
    1759    7.846780e+00    1.489320e-03    2.704001e-03
    1760    7.907562e+00    1.406161e-03    2.556579e-03
    1761    7.968816e+00    1.327025e-03    2.416074e-03
    1762    8.030544e+00    1.251751e-03    2.282221e-03
    1763    8.092750e+00    1.180186e-03    2.154765e-03
    1764    8.155438e+00    1.112180e-03    2.033460e-03
    1765    8.218611e+00    1.047587e-03    1.918069e-03
    1766    8.282274e+00    9.862657e-04    1.808344e-03
    1767    8.346430e+00    9.280785e-04    1.704068e-03
    1768    8.411083e+00    8.728929e-04    1.605018e-03
    1769    8.476237e+00    8.205799e-04    1.510977e-03
    1770    8.541895e+00    7.710151e-04    1.421737e-03
    1771    8.608062e+00    7.240778e-04    1.337096e-03
    1772    8.674742e+00    6.796514e-04    1.256857e-03
    1773    8.741938e+00    6.376232e-04    1.180829e-03
    1774    8.809654e+00    5.978844e-04    1.108803e-03
    1775    8.877896e+00    5.603297e-04    1.040633e-03
    1776    8.946665e+00    5.248579e-04    9.762101e-04
    1777    9.015968e+00    4.913712e-04    9.152505e-04
    1778    9.085807e+00    4.597754e-04    8.576418e-04
    1779    9.156187e+00    4.299797e-04    8.032292e-04
    1780    9.227113e+00    4.018969e-04    7.518636e-04
    1781    9.298588e+00    3.754429e-04    7.034005e-04
    1782    9.370616e+00    3.505371e-04    6.577007e-04
    1783    9.443203e+00    3.271017e-04    6.146284e-04
    1784    9.516352e+00    3.050624e-04    5.740596e-04
    1785    9.590067e+00    2.843476e-04    5.358671e-04
    1786    9.664353e+00    2.648889e-04    4.999326e-04
    1787    9.739215e+00    2.466204e-04    4.661425e-04
    1788    9.814657e+00    2.294794e-04    4.344133e-04
    1789    9.890683e+00    2.134056e-04    4.045734e-04
    1790    9.967298e+00    1.983413e-04    3.765612e-04
    1791    1.004451e+01    1.842315e-04    3.502944e-04
    1792    1.012231e+01    1.710236e-04    3.256665e-04
    1793    1.020072e+01    1.586674e-04    3.025897e-04
    1794    1.027974e+01    1.471149e-04    2.809789e-04
    1795    1.035937e+01    1.363204e-04    2.607533e-04
    1796    1.043961e+01    1.262404e-04    2.418356e-04
    1797    1.052048e+01    1.168334e-04    2.241506e-04
    1798    1.060197e+01    1.080599e-04    2.076328e-04
    1799    1.068410e+01    9.988248e-05    1.922109e-04
    1800    1.076686e+01    9.226538e-05    1.778215e-04
    1801    1.085026e+01    8.517475e-05    1.644050e-04
    1802    1.093431e+01    7.857846e-05    1.518864e-04
    1803    1.101901e+01    7.244601e-05    1.402621e-04
    1804    1.110436e+01    6.674851e-05    1.294200e-04
    1805    1.119038e+01    6.145860e-05    1.193534e-04
    1806    1.127706e+01    5.655036e-05    1.099898e-04
    1807    1.136442e+01    5.199931e-05    1.012933e-04
    1808    1.145245e+01    4.778229e-05    9.322186e-05
    1809    1.154116e+01    4.387744e-05    8.573544e-05
    1810    1.163056e+01    4.026412e-05    7.879878e-05
    1811    1.172065e+01    3.692286e-05    7.236932e-05
    1812    1.181144e+01    3.383534e-05    6.642049e-05
    1813    1.190294e+01    3.098427e-05    6.091796e-05
    1814    1.199514e+01    2.835341e-05    5.583204e-05
    1815    1.208806e+01    2.592747e-05    5.113447e-05
    1816    1.218169e+01    2.369209e-05    4.679865e-05
    1817    1.227605e+01    2.163380e-05    4.279967e-05
    1818    1.237115e+01    1.973993e-05    3.911396e-05
    1819    1.246698e+01    1.799864e-05    3.571952e-05
    1820    1.256355e+01    1.639881e-05    3.259562e-05
    1821    1.266087e+01    1.493004e-05    2.972281e-05
    1822    1.275894e+01    1.358261e-05    2.708293e-05
    1823    1.285777e+01    1.234743e-05    2.465886e-05
    1824    1.295737e+01    1.121601e-05    2.243470e-05
    1825    1.305774e+01    1.018043e-05    2.039551e-05
    1826    1.315889e+01    9.233311e-06    1.852734e-05
    1827    1.326082e+01    8.367761e-06    1.681721e-05
    1828    1.336354e+01    7.577381e-06    1.525294e-05
    1829    1.346706e+01    6.856215e-06    1.382322e-05
    1830    1.357138e+01    6.198725e-06    1.251754e-05
    1831    1.367650e+01    5.599773e-06    1.132609e-05
    1832    1.378244e+01    5.054587e-06    1.023975e-05
    1833    1.388920e+01    4.558747e-06    9.250056e-06
    1834    1.399679e+01    4.108158e-06    8.349156e-06
    1835    1.410521e+01    3.699029e-06    7.529734e-06
    1836    1.421448e+01    3.327856e-06    6.785073e-06
    1837    1.432458e+01    2.991402e-06    6.108917e-06
    1838    1.443554e+01    2.686677e-06    5.495473e-06
    1839    1.454736e+01    2.410925e-06    4.939406e-06
    1840    1.466005e+01    2.161607e-06    4.435798e-06
    1841    1.477361e+01    1.936384e-06    3.980050e-06
    1842    1.488805e+01    1.733107e-06    3.568016e-06
    1843    1.500337e+01    1.549797e-06    3.195815e-06
    1844    1.511959e+01    1.384642e-06    2.859900e-06
    1845    1.523671e+01    1.235976e-06    2.557002e-06
    1846    1.535474e+01    1.102273e-06    2.284119e-06
    1847    1.547368e+01    9.821378e-07    2.038504e-06
    1848    1.559354e+01    8.742916e-07    1.817632e-06
    1849    1.571433e+01    7.775671e-07    1.619195e-06
    1850    1.583606e+01    6.908980e-07    1.441080e-06
    1851    1.595873e+01    6.133119e-07    1.281355e-06
    1852    1.608235e+01    5.439225e-07    1.138254e-06
    1853    1.620692e+01    4.819229e-07    1.010172e-06
    1854    1.633246e+01    4.265795e-07    8.956419e-07
    1855    1.645898e+01    3.772253e-07    7.933282e-07
    1856    1.658647e+01    3.332552e-07    7.024339e-07
    1857    1.671495e+01    2.941202e-07    6.206050e-07
    1858    1.684443e+01    2.593233e-07    5.480910e-07
    1859    1.697491e+01    2.284144e-07    4.835665e-07
    1860    1.710640e+01    2.009866e-07    4.262086e-07
    1861    1.723891e+01    1.766727e-07    3.752735e-07
    1862    1.737245e+01    1.551410e-07    3.300879e-07
    1863    1.750702e+01    1.360929e-07    2.900441e-07
    1864    1.764263e+01    1.192593e-07    2.545936e-07
    1865    1.777929e+01    1.043984e-07    2.232421e-07
    1866    1.791701e+01    9.129277e-08    1.955452e-07
    1867    1.805580e+01    7.974738e-08    1.711026e-07
    1868    1.819567e+01    6.958735e-08    1.495550e-07
    1869    1.833661e+01    6.065610e-08    1.305799e-07
    1870    1.847865e+01    5.281354e-08    1.138883e-07
    1871    1.862179e+01    4.593450e-08    9.922158e-08
    1872    1.876604e+01    3.990727e-08    8.634820e-08
    1873    1.891140e+01    3.463223e-08    7.506495e-08
    1874    1.905790e+01    3.002069e-08    6.517683e-08
    1875    1.920552e+01    2.599374e-08    5.652991e-08
    1876    1.935429e+01    2.248128e-08    4.897433e-08
    1877    1.950421e+01    1.942109e-08    4.237996e-08
    1878    1.965530e+01    1.675801e-08    3.663100e-08
    1879    1.980755e+01    1.444322e-08    3.162504e-08
    1880    1.996098e+01    1.243351e-08    2.727110e-08
    1881    2.011560e+01    1.069076e-08    2.348874e-08
    1882    2.027142e+01    9.181285e-09    2.020685e-08
    1883    2.042845e+01    7.875445e-09    1.736260e-08
    1884    2.058669e+01    6.747131e-09    1.490062e-08
    1885    2.074616e+01    5.773399e-09    1.277213e-08
    1886    2.090686e+01    4.934104e-09    1.093420e-08
    1887    2.106881e+01    4.211580e-09    9.349155e-09
    1888    2.123201e+01    3.590357e-09    7.983883e-09
    1889    2.139648e+01    3.056905e-09    6.809404e-09
    1890    2.156222e+01    2.599404e-09    5.800322e-09
    1891    2.172925e+01    2.207540e-09    4.934450e-09
    1892    2.189756e+01    1.872329e-09    4.192425e-09
    1893    2.206719e+01    1.585953e-09    3.557355e-09
    1894    2.223812e+01    1.341617e-09    3.014533e-09
    1895    2.241038e+01    1.133423e-09    2.551173e-09
    1896    2.258398e+01    9.562625e-10    2.156162e-09
    1897    2.275892e+01    8.057100e-10    1.819871e-09
    1898    2.293521e+01    6.779419e-10    1.533956e-09
    1899    2.311287e+01    5.696575e-10    1.291201e-09
    1900    2.329191e+01    4.780113e-10    1.085372e-09
    1901    2.347233e+01    4.005538e-10    9.110926e-10
    1902    2.365415e+01    3.351793e-10    7.637319e-10
    1903    2.383738e+01    2.800803e-10    6.393076e-10
    1904    2.402203e+01    2.337072e-10    5.343962e-10
    1905    2.420811e+01    1.947337e-10    4.460645e-10
    1906    2.439563e+01    1.620260e-10    3.717982e-10
    1907    2.458460e+01    1.346165e-10    3.094482e-10
    1908    2.477504e+01    1.116803e-10    2.571781e-10
    1909    2.496695e+01    9.251559e-11    2.134228e-10
    1910    2.516035e+01    7.652586e-11    1.768496e-10
    1911    2.535525e+01    6.320502e-11    1.463249e-10
    1912    2.555165e+01    5.212424e-11    1.208866e-10
    1913    2.574958e+01    4.292081e-11    9.971920e-11
    1914    2.594904e+01    3.528831e-11    8.213252e-11
    1915    2.615005e+01    2.896832e-11    6.754327e-11
    1916    2.635261e+01    2.374325e-11    5.545930e-11
    1917    2.655674e+01    1.943015e-11    4.546598e-11
    1918    2.676246e+01    1.587545e-11    3.721462e-11
    1919    2.696976e+01    1.295044e-11    3.041236e-11
    1920    2.717868e+01    1.054742e-11    2.481365e-11
    1921    2.738921e+01    8.576412e-12    2.021297e-11
    1922    2.760137e+01    6.962374e-12    1.643852e-11
    1923    2.781518e+01    5.642816e-12    1.334697e-11
    1924    2.803064e+01    4.565788e-12    1.081894e-11
    1925    2.824777e+01    3.688173e-12    8.755154e-12
    1926    2.846658e+01    2.974214e-12    7.073168e-12
    1927    2.868709e+01    2.394431e-12    5.704665e-12
    1928    2.890930e+01    1.924382e-12    4.593100e-12
    1929    2.913324e+01    1.543950e-12    3.691780e-12
    1930    2.935891e+01    1.236580e-12    2.962196e-12
    1931    2.958633e+01    9.886729e-13    2.372653e-12
    1932    2.981551e+01    7.890754e-13    1.897104e-12
    1933    3.004647e+01    6.286573e-13    1.514182e-12
    1934    3.027921e+01    4.999574e-13    1.206397e-12
    1935    3.051376e+01    3.968894e-13    9.594463e-13
    1936    3.075013e+01    3.144978e-13    7.616635e-13
    1937    3.098832e+01    2.487545e-13    6.035494e-13
    1938    3.122836e+01    1.963919e-13    4.773780e-13
    1939    3.147026e+01    1.547637e-13    3.768827e-13
    1940    3.171404e+01    1.217311e-13    2.969867e-13
    1941    3.195970e+01    9.556840e-14    2.335876e-13
    1942    3.220727e+01    7.488608e-14    1.833739e-13
    1943    3.245675e+01    5.856736e-14    1.436792e-13
    1944    3.270816e+01    4.571633e-14    1.123603e-13
    1945    3.296153e+01    3.561572e-14    8.769751e-14
    1946    3.321685e+01    2.769238e-14    6.831420e-14
    1947    3.347416e+01    2.148921e-14    5.311010e-14
    1948    3.373345e+01    1.664238e-14    4.120780e-14
    1949    3.399476e+01    1.286289e-14    3.190884e-14
    1950    3.425809e+01    9.921633e-15    2.465841e-14
    1951    3.452346e+01    7.637344e-15    1.901667e-14
    1952    3.479088e+01    5.866908e-15    1.463568e-14
    1953    3.506038e+01    4.497561e-15    1.124070e-14
    1954    3.533196e+01    3.440635e-15    8.615265e-15
    1955    3.560565e+01    2.626559e-15    6.589182e-15
    1956    3.588146e+01    2.000854e-15    5.028929e-15
    1957    3.615940e+01    1.520954e-15    3.829953e-15
    1958    3.643950e+01    1.153672e-15    2.910566e-15
    1959    3.672177e+01    8.731859e-16    2.207094e-15
    1960    3.700622e+01    6.594502e-16    1.669999e-15
    1961    3.729288e+01    4.969364e-16    1.260829e-15
    1962    3.758176e+01    3.736420e-16    9.498022e-16
    1963    3.787287e+01    2.803104e-16    7.139039e-16
    1964    3.816624e+01    2.098185e-16    5.353877e-16
    1965    3.846188e+01    1.566974e-16    4.005998e-16
    1966    3.875982e+01    1.167578e-16    2.990619e-16
    1967    3.906006e+01    8.679765e-17    2.227456e-16
    1968    3.936262e+01    6.437548e-17    1.655192e-16
    1969    3.966753e+01    4.763383e-17    1.227072e-16
    1970    3.997480e+01    3.516295e-17    9.075408e-17
    1971    4.028446e+01    2.589535e-17    6.696189e-17
    1972    4.059651e+01    1.902466e-17    4.928860e-17
    1973    4.091097e+01    1.394321e-17    3.619205e-17
    1974    4.122788e+01    1.019415e-17    2.651050e-17
    1975    4.154724e+01    7.434874e-18    1.937091e-17
    1976    4.186907e+01    5.409066e-18    1.411883e-17
    1977    4.219340e+01    3.925443e-18    1.026482e-17
    1978    4.252023e+01    2.841610e-18    7.443779e-18
    1979    4.284960e+01    2.051828e-18    5.384035e-18
    1980    4.318152e+01    1.477781e-18    3.884710e-18
    1981    4.351601e+01    1.061604e-18    2.794260e-18
    1982    4.385310e+01    7.606599e-19    2.004715e-18
    1983    4.419279e+01    5.436067e-19    1.434129e-18
    1984    4.453512e+01    3.874687e-19    1.022858e-18
    1985    4.488009e+01    2.754465e-19    7.272006e-19
    1986    4.522774e+01    1.952890e-19    5.152193e-19
    1987    4.557809e+01    1.380858e-19    3.636393e-19
    1988    4.593114e+01    9.737381e-20    2.555421e-19
    1989    4.628693e+01    6.847750e-20    1.786634e-19
    1990    4.664548e+01    4.802386e-20    1.241371e-19
    1991    4.700680e+01    3.358617e-20    8.557085e-20
    1992    4.737093e+01    2.342333e-20    5.836883e-20
    1993    4.773787e+01    1.628967e-20    3.923619e-20
    1994    4.810766e+01    1.129644e-20    2.581714e-20
    1995    4.848031e+01    7.811378e-21    1.643222e-20
    1996    4.885584e+01    5.385924e-21    9.887463e-21
    1997    4.923429e+01    3.702796e-21    5.336538e-21
    1998    4.961567e+01    2.538205e-21    2.181244e-21
    1999    5.000000e+01    1.734766e-21    0.000000e+00
